"EG020","Dạ thưa thầy cô cho em hỏi!","<p>
	Kỳ n&agrave;y m&igrave;nh học cả 3 m&ocirc;n song song lu&ocirc;n hả c&ocirc;! Đến ng&agrave;y 14/8 l&agrave; thi phải kh&ocirc;ng c&ocirc;. Dạ em cảm ơn c&ocirc;!</p>
","<p>
	Ch&agrave;o Của!</p>
<p>
	Slot 2 k&igrave; 1 n&agrave;y m&igrave;nh sẽ học song song 3 m&ocirc;n v&agrave; c&ugrave;ng thi v&agrave;o ng&agrave;y 14/8 lu&ocirc;n nh&eacute;.</p>
<p>
	Tr&acirc;n trọng</p>
"
"EG020","Dạ cho em hỏi về ngân hàng sao!","<p>
	Dạ thưa c&ocirc;! Phải học như thế n&agrave;o mới được nhận sao vậy c&ocirc;, em cũng rất cố gắng để nhận được sao nhưng chẳng thấy g&igrave; hết.</p>
<p>
	&nbsp;Em cảm ơn c&ocirc; ạ!</p>
","<p>
	Ch&agrave;o Của!</p>
<p>
	Khi post b&agrave;i tr&ecirc;n diễn đ&agrave;n, nếu giảng vi&ecirc;n đ&aacute;nh gi&aacute; b&agrave;i post của em tốt th&igrave; c&aacute;c giảng vi&ecirc;n sẽ thưởng sao cho m&igrave;nh.</p>
<p>
	Ngo&agrave;i ra, sau khi kết th&uacute;c 1 học k&igrave; sẽ c&oacute; buổi đ&aacute;nh gi&aacute; kết quả học tập của c&aacute;c nh&oacute;m trong lớp hoặc group lớp. Nếu l&agrave; nh&oacute;m xuất sắc nhất hoặc sinh vi&ecirc;n c&oacute; kết quả học tập tốt nhất sẽ được thưởng sao nh&eacute;.</p>
<p>
	Tr&acirc;n trọng</p>
"
"EG020","QLHT Nội dung bài giảng","<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	Xin ch&agrave;o c&ocirc;</p>
<p>
	Thưa c&ocirc; cho em hỏi.</p>
<p>
	Bằng c&aacute;ch n&agrave;o&nbsp;để in&nbsp;được b&agrave;i tập, b&agrave;i tập&nbsp;đ&atilde; l&agrave;m xuống&nbsp;được&nbsp;&agrave;?</p>
<p>
	Em xin cảm&nbsp;ơn c&ocirc;</p>
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
","<p>
	Ch&agrave;o anh/chị sinh vi&ecirc;n,</p>
<p>
	Đối với b&agrave;i tập l&agrave;m online sẽ kh&ocirc;ng c&oacute; n&uacute;t tải về, vậy để in anh/chị chỉ cần ấn tổ hợp ph&iacute;m ctrl+p l&agrave; c&oacute; thể in nh&eacute;,</p>
<p>
	Ch&uacute;c anh/chị sinh vi&ecirc;n học tập tốt,</p>
"
"EG020","QLHT : điều kiện thưởng sao la gi ?","<p>
	Thưa thầy c&ocirc; , cho em hỏi điều kiện để được thưởng sao ntn ạ ? em cam ơn thầy c&ocirc;</p>
","<p>
	Ch&agrave;o Hiệp!</p>
<p>
	B&agrave;i post tr&ecirc;n diễn đ&agrave;n hay, chất lượng v&agrave; đ&uacute;ng với chủ đề của b&agrave;i post th&igrave; sẽ được Giảng vi&ecirc;n thưởng sao nh&eacute;.</p>
<p>
	Tr&acirc;n trọng</p>
"
"EG020","KTMH : EG020 kiến thức môn học","<p>
	Thưa thầy c&ocirc; , cho em hỏi trong giai đoạn đ&agrave;m ph&aacute;m người đ&agrave;m ph&aacute;n cần l&agrave;m g&igrave; ? em cảm ơn thầy c&ocirc;</p>
","Chào em!
Giai đoạn nào cũng cần kỹ năng giao tiếp và biết rõ đối phương có ưu nhược điểm gì để nói chuyện đàm phán đi đến mục tiêu cuối cùng."
"EG020","Môn học EG020 là một môn học khó!","<p>
	Thưa thầy c&ocirc;! Cho em hỏi muốn học nhanh hiểu m&ocirc;n n&agrave;y th&igrave; e phải l&agrave;m gi!</p>
","<p>
	Ch&agrave;o em</p>
<p>
	Bất kỳ m&ocirc;n học n&agrave;o cũng vậy. Học l&agrave; phải hiểu kiến thức th&igrave; mới dễ nhớ v&agrave; &aacute;p dụng. Tuy vậy, muốn hiểu được trước hết phải tiếp cận kiến thức đ&oacute;, d&ugrave;ng kinh nghiệm c&aacute; nh&acirc;n v&agrave; kiến thức được trang bị để suy luận. Mặt kh&aacute;c, t&iacute;ch cực thực hiện c&aacute;c b&agrave;i tập kiểm tra để hệ thống h&oacute;a kiến thức.</p>
<p>
	Bye em</p>
"
"EG020","QLHT: Em mốn lưu trữ lại các gói câu hỏi và BTVN ?","<p>
	Thưa thầy c&ocirc; cho em hỏi.</p>
<p>
	Trong thực tế c&oacute; một số TH xảy ra như sau: E kh&ocirc;ng tham gia thi lần 1 được xin ho&atilde;n thi phải thi lần 2, nhưng m&ocirc;n học đ&atilde; đ&oacute;ng lại kh&ocirc;ng thể v&agrave;o luyện tập được trước khi thi. Xin thầy c&ocirc; hướng dẫn cho em c&aacute;ch lưu lại g&oacute;i c&acirc;u hỏi LTTN, LTTKTv&agrave; BTVN của m&ocirc;n đ&atilde; học để thuận tiện cho việc học được hiệu quả hơn.</p>
<p>
	Xin c&aacute;m ơn thầy c&ocirc; đ&atilde; giải đ&aacute;p.&nbsp;</p>
","<p>
	Ch&agrave;o Trang!</p>
<p>
	Trước khi thi lại, QLHT sẽ đưa em v&agrave;o c&aacute;c lớp luyện thi để e &ocirc;n tập chuẩn bị cho đợt thi lại nh&eacute;.</p>
<p>
	Tuy nhi&ecirc;n, em c&oacute; thể lưu lại c&aacute;c b&agrave;i luyện tập trong qu&aacute; tr&igrave;nh học tập để cần sử dụng cho sau n&agrave;y.</p>
<p>
	Tr&acirc;n trọng</p>
 <em>Được trả lời bởi :</em><strong>Hồ Cẩm Giang</strong>"
"EG020","QLHT: Nhận thẻ sinh viên ","<p>
	Thưa c&ocirc; cho em hỏi!</p>
<p>
	Vừa rồi em c&oacute; ra thi nhưng do ph&ograve;ng thi thay đổi, em kh&ocirc;ng nắm n&ecirc;n tới ph&ograve;ng thi trễ, kh&ocirc;ng nhận được thẻ sinh vi&ecirc;n.</p>
<p>
	Vậy giờ em c&oacute; thể li&ecirc;n hệ ai để nhận thẻ hoặc đến đợt tới em thi em nhận lu&ocirc;n c&oacute; được kh&ocirc;ng ạ</p>
<p>
	Em cảm ơn c&ocirc;</p>
","<p>
	Ch&agrave;o em!</p>
<p>
	Thẻ sinh vi&ecirc;n em c&oacute; thể nhận trong đợt thi tiếp theo nha em. Nếu em cần ngay, em c&oacute; thể li&ecirc;n hệ với với c&ocirc; QLHT để nhờ c&ocirc; gửi thẻ sinh vi&ecirc;n qua đường bưu điện nếu em đ&atilde; c&oacute; thẻ nha.</p>
<p>
	Ch&uacute;c em học tốt.</p>
<p>
	Tr&acirc;n trọng!</p>
 "
"EG020","Câu hỏi về môn học","<p>
	Thưa thầy cho em hỏi!em l&agrave; kế to&aacute;n vậy rm học m&ocirc;n n&agrave;y c&oacute; đem lại hiẹu quả g&igrave; cho em</p>
","Chào em!
Tất cả môn học đều giúp cho học vien nâng cao kiến thức! "
"EG020","Đàm phán kiểu cứng - Đàm phán kiểu lập trường ","<p>
	Thưa thầy c&ocirc; cho em hỏi</p>
<p>
	Trong b&agrave;i kỉ năng đ&agrave;m ph&aacute;n th&igrave; kiểu đ&agrave;m ph&aacute;n cứng v&agrave; lập trường được xem l&agrave; chung một loại kiểu đ&agrave;m ph&aacute;n</p>
<p>
	Nhưng trong khi l&agrave;m b&agrave;i tập trắc nghiệm c&ugrave;ng đưa ra một kết quả đ&uacute;ng nhất về kiểu đ&agrave;m ph&aacute;n cứng v&agrave; lập trường tr&ecirc;n</p>
<p>
	m&agrave; c&oacute; 2 sự lựa chọn l&agrave; vừa đ&agrave;m ph&aacute;n kiểu cứng, vừa đ&aacute;m ph&aacute;n kiểu lập trường nhưng chỉ được chọn một kết quả đ&uacute;ng nhất</p>
<p>
	th&igrave; trường hợp tr&ecirc;n chọn 1 trong 2 kiểu đ&agrave;m ph&aacute;n đ&oacute; c&oacute; được t&iacute;nh l&agrave; đ&uacute;ng kh&ocirc;ng ạ?</p>
<p>
	Em c&aacute;m ơn thầy c&ocirc;!</p>","Chào em!
Em đưa câu hỏi cụ thể trắc nghiệm nhé! "
"EG020","Đàm phán kiểu cứng - Đàm phán kiểu lập trường ","<p>
	Thưa thầy c&ocirc; cho em hỏi</p>
<p>
	Trong b&agrave;i kỉ năng đ&agrave;m ph&aacute;n th&igrave; kiểu đ&agrave;m ph&aacute;n cứng v&agrave; lập trường được xem l&agrave; chung một loại kiểu đ&agrave;m ph&aacute;n</p>
<p>
	Nhưng trong khi l&agrave;m b&agrave;i tập trắc nghiệm c&ugrave;ng đưa ra một kết quả đ&uacute;ng nhất về kiểu đ&agrave;m ph&aacute;n cứng v&agrave; lập trường tr&ecirc;n</p>
<p>
	m&agrave; c&oacute; 2 sự lựa chọn l&agrave; vừa đ&agrave;m ph&aacute;n kiểu cứng, vừa đ&aacute;m ph&aacute;n kiểu lập trường nhưng chỉ được chọn một kết quả đ&uacute;ng nhất</p>
<p>
	th&igrave; trường hợp tr&ecirc;n chọn 1 trong 2 kiểu đ&agrave;m ph&aacute;n đ&oacute; c&oacute; được t&iacute;nh l&agrave; đ&uacute;ng kh&ocirc;ng ạ?</p>
<p>
	Em c&aacute;m ơn thầy c&ocirc;!</p>","Chào em!
Em đưa câu hỏi cụ thể trắc nghiệm nhé! "
"EG020","thưa cô cho em hỏi ","<p>
	học trung cấp li&ecirc;n th&ocirc;ng l&ecirc;n l&agrave; mấy năm ,tổng c&ocirc;ng 46 m&ocirc;n m&agrave; hoc như vậy biết khi n&agrave;o xong vậy c&ocirc;</p>
","<p>
	Ch&agrave;o em,</p>
<p>
	Đối tượng đ&atilde; tốt nghiệp trung cấp học li&ecirc;n th&ocirc;ng trong v&ograve;ng 3 năm em nh&eacute;. Nh&agrave; trường đ&atilde; x&acirc;y dựng kế hoạch học tập cho sinh vi&ecirc;n n&ecirc;n thời gian học vẫn đảm bảo đ&uacute;ng quy định.</p>
<p>
	Tr&acirc;n trọng.</p>
"
"EG020","thưa cô cho em hỏi","<p>
	thưa c&ocirc; cho em hỏi học li&ecirc;n th&ocirc;ng l&ecirc;n m&agrave; 3 năm th&igrave; hết bao nhi&ecirc;u tiền vậy, em xin cảm ơn</p>
","<p>
	Ch&agrave;o em,</p>
<p>
	Học ph&iacute; được t&iacute;nh như sau:</p>
<p>
	Học ph&iacute; = học ph&iacute;/1 t&iacute;n chỉ&nbsp;&nbsp; x&nbsp;&nbsp; tổng số t&iacute;n chỉ phải học</p>
<p>
	Tổng số t&iacute;n chỉ của ng&agrave;nh kế to&aacute;n theo kế hoạch học tập to&agrave;n kh&oacute;a l&agrave; 134 tc.</p>
<p>
	Tr&acirc;n trọng.</p>"
"EG020","ICT: không tìm thấy bài học trong Mobi class","<p>
	thưa thầy c&ocirc; cho em hỏi, v&igrave; sao trong phần mềm mobi class kh&ocirc;ng cập nhật b&agrave;i học kịp thời cũng như kh&ocirc;ng tải được b&agrave;i học, m&agrave; chicos phần c&acirc;u hỏi trắc nghiệm th&ocirc;i ạ?</p>
<p>
	em c&aacute;m ơn thầy c&ocirc;</p>
<p>
	Hữu SD7</p>
","<p>
	Ch&agrave;o anh Hữu!</p>
<p>
	Hiện tại ch&uacute;ng t&ocirc;i đang khắc phục một số lỗi của hệ thống Topica Mobile Class, anh vui l&ograve;ng th&ocirc;ng cảm.</p>
<p>
	Cảm ơn anh. Ch&uacute;c anh học tốt</p>
"
"EG020","EG020: kiến thức môn học","Thầy, cô cho em hỏi?
Muốn buổi đàm phán được thành công bắt buộc cần các điều kiện nào?
Em cảm ơn.","Chào em!
Trong các nguyên tắc đàm phán em đã học thì cần nhớ câu chuẩn bị càng kỹ càng tốt, biết người biết ta trăm trận trăm thắng đó em! vì vậy em cần nắm rõ họ thì mới có thể thành công được! Và nắm vững chuyên môn em nhé! "
"EG020","EG020: kiến thức môn học","Thầy, cô cho em hỏi?
Em học làm kê toán vậy môn học này giúp được gì cho e trọng xử lý công việc a?
Em cảm ơn.","Chào em!
Em xem lại cô đã trả lời nhé!môn học nào cũng quan trọng vì làm kế toán mà kế toán trưởng hay tổng hợp hay viên cũng cần giao tiếp nhóm tốt và môn nào cũng bổ trợ cho việc làm. "
"EG020","ICT101 : kiến thức môn học EG020","<p>
	ch&agrave;o thầy c&ocirc; , cho e hỏi l&agrave;m thế n&agrave;o để x&aacute;c định được phong c&aacute;ch đ&agrave;m ph&aacute;m của đối t&aacute;c ? e cảm ơn thầy c&ocirc;</p>
","Chào em!
Chỉ có thể qua tìm hiểu xem thử họ thuộc phong cách nào? Tìm hiểu về họ kt
ỹ càng thì có thể đánh giá họ thuộc tuýp người nào rồi triển khai phương án phòng ngừa trong quá trình đàm phán! "
"EG020","EG020 kiến thức môn học ","<p>
	Ch&agrave;o Thầy,C&ocirc;!</p>
<p>
	cho em hỏi phần mềm mobi class l&agrave; g&igrave; ạ ,em kh&ocirc;ng được r&otilde; lắm ,mong thầy ,c&ocirc; chỉ gi&uacute;p em ạ&nbsp;</p>
<p>
	em xin c&aacute;m ơn.</p>
","<p>
	Ch&agrave;o chị Lan!</p>
<p>
	Phần mềm Topica Mobile Class l&agrave; phần mềm hỗ trợ học tập của hệ thống Topica. Chị c&oacute; thể d&ugrave;ng phần mềm n&agrave;y để xem c&aacute;c b&agrave;i giảng của giảng vi&ecirc;n tr&ecirc;n điện thoại hoặc Ipad.</p>
<p>
	Cảm ơn chị. Ch&uacute;c chị học tốt</p>
"
"EG020","EG020 kiến thức  môn học ","<p>
	Ch&agrave;o Thầy,C&ocirc; !</p>
<p>
	cho em hỏi kĩ năng thuyết tr&igrave;nh th&igrave; em n&ecirc;n t&igrave;m hiểu th&ecirc;m c&aacute;c t&agrave;i liệu n&agrave;o ạ ?</p>
<p>
	em xin c&aacute;m ơn.</p>
","Chào em!
Em xem thêm trên diễn dàn cô có đưa danh mục tài liệu tham khảo em nhé! "
"EG020","EG020: kiến thức môn học","Em chào cô!
Cô cho em hỏi muốn chuẩn bị tốt buổi thuyết trình cần nắm vững những kỉ năng nào ạ?
Em cảm ơn cô","Chào em!
Để chuẩn bị tốt buổi thuyết trình thì cần nắm vững chuyên môn điều mình muốn nói , chuẩn bị kỹ phần mở đầu hào hứng và giọng nói truyền cảm. Luyện tập trước gương để có sự tự tin. Nắm vững kỹ năng giao tiếp cũng là một lợi thế! "
"EG020","EG020: kiến thức môn học","Em chào cô!
Cho em hỏi muốn học tốt môn này cần những tài liệu liên quan nào ạ?
Em cảm ơn cô","<p>
	Ch&agrave;o em</p>
<p>
	T&agrave;i liệu căn bản nhất l&agrave; t&agrave;i liệu do TOPICA ph&aacute;t h&agrave;nh. Ngo&agrave;i ra, hiện nay cũng c&oacute; nhiều t&agrave;i liệu được b&aacute;n ở c&aacute;c nh&agrave; s&aacute;ch cũng như tr&ecirc;n internet, em c&oacute; thể t&igrave;m hiểu v&agrave; trang bị th&ecirc;m kiến thức v&agrave; kỹ năng cho m&igrave;nh.</p>
<p>
	Bye em</p>
"
"EG020","thưa cô cho em hỏi","<p>
	để hiểu v&agrave; nhớ l&acirc;u c&aacute;c cuộc đ&agrave;m ph&aacute;n m&igrave;nh cần nắm vững điều g&igrave;.em cảm ơn c&ocirc;</p>
","Chào em!
Để hiểu và nhớ lâu thì chỉ có bằng ghi chép lại nội dung và lâu lâu lại lôi ra đọc ngẫm nghĩ thôi e! "
"EG020","thưa cô cho em hỏi ","<p>
	thưa c&ocirc; cho em hỏi để hiểu nhanh m&ocirc;n ph&aacute;t triển c&aacute; nh&acirc;n 2 cần nắm r&otilde; điều g&igrave; ạ ,em xin cảm ơn c&ocirc;</p>
","<p>
	Ch&agrave;o em</p>
<p>
	Chắc chắn l&agrave; em phải nghi&ecirc;n cứu v&agrave; đọc t&agrave;i liệu, thực hiện c&aacute;c b&agrave;i tập, &aacute;p dụng v&agrave;o cuộc sống c&agrave;ng nhiều c&agrave;ng tốt th&ocirc;i.</p>
<p>
	Bye em</p>
"
"EG020","EG020 : bài giảng khó hiểu","<p>
	Thưa thầy c&ocirc; m&ocirc;n ph&aacute;t triển kỹ năng 2 n&agrave;y kh&oacute; hiểu qu&aacute; co c&aacute;ch n&agrave;o dễ hiểu hơn kh&ocirc;ng ạ</p>
","<p>
	Ch&agrave;o em</p>
<p>
	E c&oacute; thể n&oacute;i r&otilde; hơn l&agrave; ph&acirc;n n&agrave;o l&agrave;m em kh&oacute; hiểu kh&ocirc;ng? Nhắn lại nh&eacute;</p>
<p>
	Bye em</p>
"
"EG020","	QLHT:  Kết quả của xét miễn môn học cho lớp ICD7","<p>
	Thưa c&ocirc; cho em hỏi!</p>
<p>
	Kết quả x&eacute;t miễn m&ocirc;n học của lớp ICD7 chưa c&oacute; kết quả hả c&ocirc;.</p>
<p>
	Em cảm ơn c&ocirc;</p>
","<p>
	Ch&agrave;o em!</p>
<p>
	Lớp ICD7 &nbsp;hiện chưa c&oacute; kết quả x&eacute;t miễn m&ocirc;n. Khi n&agrave;o c&oacute; kết quả c&ocirc; QLHT sẽ gửi v&agrave;o email học tập của sinh vi&ecirc;n ngay nha em!</p>
<p>
	Ch&uacute;c em học tốt.</p>
<p>
	Tr&acirc;n trọng!</p>
 "
"EG020","QLHT: Điểm bài thi kết thúc môn ","<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	Thưa c&ocirc;&nbsp;điểm thi m&ocirc;n Ph&aacute;t triển kỹ năng c&aacute; nh&acirc;n 1 sao đến giờ chưa c&oacute; vậy?</p>
<p>
	em cảm&nbsp;ơn c&ocirc;</p>
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
","<p>
	Ch&agrave;o Anh!</p>
<p>
	Điểm thi c&ocirc; đ&atilde; gởi v&agrave;o email học tập. Em v&agrave;o email để kiểm tra nh&eacute;.</p>
<p>
	Tr&acirc;n trọng</p>
"
"EG020","QLHT Kết quả học tập","<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	Em chưa thấy bảng&nbsp;điểm trong mail học tập c&ocirc;&nbsp;ạ.</p>
<p>
	Em cảm&nbsp;ơn c&ocirc;</p>
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
","<p>
	Ch&agrave;o Anh!</p>
<p>
	Điểm thi c&aacute;c m&ocirc;n hay điểm tổng kết to&agrave;n kh&oacute;a vậy em?</p>
<p>
	Nếu l&agrave; bảng điểm to&agrave;n kh&oacute;a th&igrave; khi n&agrave;o c&oacute; điểm c&aacute;c m&ocirc;n của k&igrave; 1 th&igrave; c&ocirc; sẽ gởi nh&eacute;.</p>
<p>
	Tr&acirc;n trọng</p>
"
"EG020","thưa cô cho em hỏi","<p>
	thưa c&ocirc; cho em hỏi học ph&iacute; 1 năm l&agrave; bao nhi&ecirc;u ạ, em xin cảm ơn c&ocirc;.</p>
","<p>
	Ch&agrave;o em,</p>
<p>
	Thắc mắc của em đ&atilde; được giải đ&aacute;p qua email.</p>
<p>
	Tr&acirc;n trọng.</p>
"
"EG020","thưa cô cho em hỏi","<p>
	thưa c&ocirc; cho em hỏi khi n&agrave;o c&oacute; điểm thi m&ocirc;n EG005 ạ, em xin cảm ơn c&ocirc;.</p>
","<p>
	Ch&agrave;o em,</p>
<p>
	Khi n&agrave;o c&oacute; điểm, QLHT sẽ th&ocirc;ng b&aacute;o qua email sinh vi&ecirc;n.</p>
<p>
	Tr&acirc;n trọng.</p>
"
"EG020","EG020: Tài liệu chữ quá nhỏ","<p>
	Thưa thầy c&ocirc; cho em hỏi!</p>
<p>
	Em thường học qua đĩa CD do nh&agrave; trường ph&aacute;t, tuy nhi&ecirc;n m&ocirc;n học EG020 tr&ecirc;n đĩa CD ở phần b&agrave;i tập trắc nghiệm chữ qu&aacute; nhỏ n&ecirc;n rất kh&oacute; đọc v&agrave; mỏi mắt, c&oacute; c&aacute;ch n&agrave;o để khắc phục kh&ocirc;ng ạ!</p>","<p>
	Ch&agrave;o anh Hiếu!</p>
<p>
	Anh vui l&ograve;ng chụp lại ảnh lỗi để ch&uacute;ng t&ocirc;i c&oacute; biện ph&aacute;p khắc phục.</p>
<p>
	Cảm ơn anh. Ch&uacute;c anh học tốt</p>
"
"EG020","         hỏi về  môn EG020.","<p>
	em thấy m&ocirc;n học kh&oacute; qu&aacute; c&ocirc; c&oacute; c&aacute;ch n&agrave;o chỉ em với</p>
<p>
	em cảm ơn c&ocirc;</p>
","Chào em
Việc học các Hoc phần trong chương trình cần kết hợp giữa học lý thuyết, thực hành và áp dụng những kiến thức thực tiễn cá nhân. Em cũng nên thực hiện các bài test nhiêu lần và thường xuyên hơn nhé.
All best"
"EG020","         hỏi về  môn EG020.","<p>
	em thấy m&ocirc;n học kh&oacute; qu&aacute; c&ocirc; c&oacute; c&aacute;ch n&agrave;o chỉ em với</p>
<p>
	em cảm ơn c&ocirc;</p>
","<p>
	Ch&agrave;o em</p>
<p>
	M&ocirc;n học n&agrave;y gắn với thực tiễn kh&aacute; nhiều. Bước đầu, em h&atilde;y đọc phần l&yacute; thuyết (download xuống) trong t&agrave;i liệu học tập, sau đ&oacute; thực hiện c&aacute;c b&agrave;i tập trắc nghiệm. Việc &aacute;p dụng những hiểu biết l&agrave; rất cần thiết trong việc trả lời c&aacute;c c&acirc;u hỏi. Từ đ&oacute;, em mới c&oacute; thể nắm vững kiến thức được nh&eacute;.</p>
<p>
	Bye em</p>
"
"EG020","batna có nghĩa là gì ?","<p>
	Em ch&agrave;o c&ocirc; !</p>
<p>
	<strong>Tìm phương án sai. Có th&ecirc;̉ xác định BATNA của đ&ocirc;́i tác trước khi đàm phán bằng cách :</strong></p>
<p>
	Trong b&agrave;i c&oacute; chữ BATNA nhưng em kh&ocirc;ng hiểu l&agrave; g&igrave; .</p>
<p>
	Vậy c&ocirc; giải th&iacute;ch cho em với .</p>
<p>
	EM CẢM ƠN C&Ocirc; NHIỀU .</p>
<p>
	TR&Uacute;C&nbsp;</p>
","<p>
	Ch&agrave;o em</p>
<p style=""margin-left:4.5pt;"">
	<strong>BATNA (Best Alternative To a Negotiated Agreement) </strong>l&agrave; phương &aacute;n thay thế tốt nhất để nhằm đạt được thỏa thuận trong thương lượng. Trong đ&oacute;, mỗi b&ecirc;n tham gia đ&agrave;m ph&aacute;n, nếu muốn đạt được mục ti&ecirc;u th&igrave; cần phải chuẩn bị nhiều phương &aacute;n thay thế nếu phương &aacute;n trước đ&oacute; kh&ocirc;ng thuyết phục đối phương. Phương &aacute;n tốt nhất (BATNA) sẽ khiến ch&uacute;ng ta đạt được mục ti&ecirc;u mong đợi với một sự đ&aacute;nh đổi &iacute;t nhất.</p>
<p>
	BATNA b&ecirc;n n&agrave;o mạnh sẽ gi&uacute;p cho b&ecirc;n đ&oacute; chiếm lĩnh được vị thế chủ động hơn trong đ&agrave;m ph&aacute;n.</p>
<p>
	Bye em</p>
"
"EG020","EG020: kiến thức môn học","Thầy, cô cho em hỏi? Người đàm phán co tính cách phân tích thường có những đặc điểm gì?
Em cảm ơn thầy, cô.","Chào em!
Người đó sẽ có những lập luận dựa trên các phân tích khoa học em nhé! "
"EG020","EG020: kiến thức môn học","Thầy, cô cho em hỏi? Khi đàm phán với người co tính cách lạnh lùng mình cần chú ý đến vấn đề nào nhất.
Em cảm ơn thầy, cô.","Chào em!
Mình phải cởi mở và chân thật nhé! "
"EG020","QLHT: Tổ chức thi hết môn","<p>
	H&ocirc;m 12/6 thi hết m&ocirc;n, nhận được th&ocirc;ng b&aacute;o ph&ograve;ng thi từ c&ocirc; một nơi, đến trường bố tr&iacute; một nơi, l&agrave;m nh&oacute;m em bị động, chạy t&igrave;m ph&ograve;ng thi to&aacute;t cả mồ h&ocirc;i, c&aacute;c kỳ thi sau nếu c&oacute; thay đổi g&igrave; th&igrave; mong c&ocirc; th&ocirc;ng b&aacute;o kịp thời. Cảm ơn c&ocirc;!</p>
","<p>
	Ch&agrave;o em!</p>
<p>
	C&ocirc; QLHT sẽ lưu &yacute; về trường hợp n&agrave;y, cập nhật li&ecirc;n tục thay đổi về th&ocirc;ng tin ph&ograve;ng thi cho sinh vi&ecirc;n v&agrave; &nbsp;kh&ocirc;ng để xảy ra vấn đề tương tự trong thời gian tới.</p>
<p>
	Cảm ơn sự g&oacute;p &yacute; của em.</p>
<p>
	Ch&uacute;c em học tốt.</p>
<p>
	Tr&acirc;n trọng!</p>
"
"EG020","QLHT: về nhóm môn học","<p>
	Thưa c&ocirc;! Em muốn hỏi c&ocirc; về nh&oacute;m m&ocirc;n học từng đợt của lớp để em chủ động hơn ạ. Em cảm ơn c&ocirc; ạ!</p>
","<p>
	Ch&agrave;o em!</p>
<p>
	Nh&oacute;m học tập c&ocirc; QLHT đ&atilde; ph&acirc;n lại v&agrave; th&ocirc;ng b&aacute;o v&agrave;o email cho c&aacute;c bạn rồi. Từ nay về sau lớp sẽ hoạt động theo cấu tr&uacute;c chia nh&oacute;m như th&ocirc;ng tin c&ocirc; QLHT đ&atilde; ph&acirc;n. Nếu c&oacute; bất cứ &yacute; kiến muốn thay đổi nh&oacute;m em c&oacute; thể gửi emai cho c&ocirc; QLHT để c&ocirc; hỗ trợ.</p>
<p>
	Ch&uacute;c em học tốt.</p>
<p>
	Tr&acirc;n trọng!</p>
"
"EG020","QLHT: về việc học lại","<p>
	Thưa c&ocirc;, cho em hỏi: M&ocirc;n kỹ thuật điện tử số em phải học lại, vậy em cần l&agrave;m thủ tục g&igrave; ạ? Ở m&ocirc;n n&agrave;y trong lần học trước c&oacute; b&agrave;i tập nh&oacute;m, nh&oacute;m của em chỉ c&oacute; 2 người nhưng nếu kh&ocirc;ng li&ecirc;n lạc được với nh&oacute;m trưởng th&igrave; em phải l&agrave;m thế n&agrave;o để giải quyết vấn đề n&agrave;y ạ.&nbsp;</p>
<p>
	Mong c&ocirc; hỗ trợ sớm cho em. Em cảm ơn c&ocirc; ạ!</p>
","<p>
	Ch&agrave;o em!</p>
<p>
	Để đăng k&yacute; học lại, em gửi email &quot;Đăng k&yacute; học lại m&ocirc;n ...&quot; &nbsp;cho c&ocirc; QLHT của em k&egrave;m theo th&ocirc;ng tin t&ecirc;n - lớp v&agrave; nguy&ecirc;n vọng đăng k&yacute; học lại m&ocirc;n học n&agrave;o nha em.</p>
<p>
	Ch&uacute;c em học tốt.</p>
<p>
	Tr&acirc;n trọng!</p>
"
